bid_id,ad_id,buyer_id,bid_price,bid_date,bid_status
508,164,56,89082988,2023-11-23 19:28:57,Sent
509,1,41,248014372,2023-05-21 17:02:47,Rejected
510,115,54,329534547,2023-11-15 15:38:38,Sent
511,155,15,291226463,2023-10-27 01:23:46,Sent
512,183,15,398400000,2023-08-11 17:25:28,Sent
513,156,26,245700000,2023-12-30 14:13:30,Rejected
514,39,81,88050627,2022-12-14 05:26:20,Rejected
515,25,57,240922658,2023-02-06 01:42:43,Rejected
516,175,94,295344822,2023-09-28 02:52:36,Sent
517,160,83,139644752,2023-12-30 04:37:27,Sent
518,103,99,210686989,2023-07-28 02:57:15,Rejected
519,66,94,159365834,2023-09-17 07:01:29,Rejected
520,52,57,98500000,2023-06-24 03:26:00,Sent
521,121,84,102438334,2023-12-18 13:32:50,Sent
522,65,44,275900000,2023-12-15 07:13:50,Rejected
523,123,18,109672276,2023-10-19 09:22:53,Sent
524,150,17,103699886,2023-07-28 08:41:29,Rejected
525,184,97,291600000,2023-12-27 19:14:09,Rejected
526,108,60,286400000,2023-07-18 02:51:37,Sent
527,79,15,178300000,2023-10-15 16:20:45,Rejected
528,119,56,119657642,2023-12-30 22:43:02,Sent
529,20,64,83817199,2023-12-17 13:16:42,Rejected
530,30,89,120317063,2023-12-29 12:55:19,Sent
531,178,67,84206557,2023-09-01 16:39:17,Rejected
532,34,24,124936450,2023-12-22 12:23:16,Rejected
533,191,43,295300000,2023-10-09 14:27:28,Sent
534,25,21,127566061,2023-02-23 18:17:56,Rejected
535,28,10,389300000,2023-10-24 05:36:17,Sent
536,60,61,377000000,2023-12-14 14:02:42,Sent
537,140,95,262800000,2023-07-20 00:26:38,Rejected
538,133,78,127390931,2023-12-03 08:34:53,Sent
539,59,63,277689806,2023-11-17 18:07:31,Rejected
540,107,24,105733508,2023-11-02 01:20:42,Sent
541,38,41,179199861,2023-12-28 02:39:38,Sent
542,198,61,248361914,2023-04-19 13:28:02,Rejected
543,164,28,93435590,2023-07-05 15:59:39,Sent
544,106,44,176000000,2023-10-17 05:46:20,Rejected
545,146,79,200559883,2023-10-30 14:06:51,Rejected
546,190,33,89900000,2023-11-08 01:19:27,Rejected
547,188,59,247100000,2023-09-13 09:51:15,Rejected
548,67,17,305100000,2023-10-01 07:54:31,Sent
549,147,29,169998907,2023-12-26 02:46:59,Sent
550,107,39,92261906,2023-12-02 03:43:58,Sent
551,81,81,234200000,2022-08-19 14:30:31,Rejected
552,99,34,260700000,2023-11-15 05:04:15,Rejected
553,73,46,172310738,2023-09-06 21:15:35,Sent
554,78,91,108800000,2022-11-28 10:50:53,Rejected
555,59,2,196345486,2023-12-16 01:39:04,Rejected
556,129,27,231500000,2023-06-06 08:28:30,Rejected
557,4,76,197576596,2023-12-31 07:03:39,Rejected
558,53,21,163332287,2023-11-30 03:59:15,Sent
559,159,24,135400000,2023-10-30 04:03:12,Sent
560,165,1,128296205,2023-11-24 18:52:21,Sent
561,33,13,99100000,2023-11-19 18:04:28,Sent
562,60,10,377000000,2023-05-25 07:24:38,Sent
563,27,95,302711187,2023-10-07 18:41:45,Rejected
564,45,9,272900000,2023-12-23 11:23:08,Rejected
565,142,18,235700000,2023-12-20 20:49:52,Sent
566,25,3,231077247,2023-07-20 21:09:54,Rejected
567,179,26,281479633,2023-12-10 15:49:20,Sent
568,65,31,275900000,2023-06-06 11:32:32,Rejected
569,64,51,162800000,2023-10-10 05:00:32,Sent
570,94,89,97900000,2023-11-11 20:26:19,Rejected
571,64,42,162800000,2021-11-11 20:09:20,Sent
572,191,19,295300000,2023-08-21 00:08:46,Sent
573,108,44,286400000,2023-06-24 15:23:27,Sent
574,171,69,196559087,2022-07-08 00:46:10,Sent
575,82,12,302900000,2022-11-28 19:27:28,Sent
576,128,39,142554053,2023-12-16 06:35:46,Sent
577,115,87,185770049,2023-11-28 00:50:35,Sent
578,131,59,85548862,2023-05-24 10:37:43,Sent
579,180,89,114233208,2023-11-15 10:57:56,Rejected
580,48,5,109200000,2023-01-14 01:42:38,Sent
581,102,41,192980031,2023-12-30 19:08:53,Rejected
582,111,51,364800000,2023-12-26 02:24:51,Sent
583,102,56,125776560,2023-10-14 19:26:49,Rejected
584,166,39,97800000,2023-10-03 04:29:59,Sent
585,30,12,84887316,2023-03-27 08:39:22,Sent
586,157,86,301000000,2023-12-04 21:02:15,Sent
587,90,66,146494950,2023-09-03 11:23:40,Rejected
588,53,34,136695325,2023-11-30 05:01:39,Sent
589,43,93,397200000,2023-10-19 12:35:01,Sent
590,56,34,388500000,2023-12-19 06:23:23,Rejected
591,184,56,291600000,2023-12-28 16:00:12,Rejected
592,11,63,98100000,2023-12-30 09:59:29,Sent
593,4,24,97133549,2023-12-25 04:05:09,Rejected
594,41,58,153100000,2023-03-07 06:44:38,Rejected
595,198,23,305459123,2023-07-24 23:21:17,Rejected
596,42,41,210300000,2023-02-19 17:55:13,Sent
597,115,26,326945827,2023-12-08 04:16:10,Sent
598,169,67,137921824,2023-10-23 08:54:33,Rejected
599,4,20,144845306,2023-12-10 02:37:14,Rejected
600,187,77,279707469,2023-10-15 10:46:34,Sent
601,3,64,357400000,2023-11-29 06:08:30,Sent
602,69,6,86500000,2023-12-20 13:06:53,Rejected
603,12,93,147341146,2023-10-19 07:48:38,Rejected
604,64,61,162800000,2022-03-29 14:16:56,Sent
605,170,67,188457358,2023-06-18 14:16:10,Sent
606,170,32,80023745,2023-03-31 06:09:45,Sent
607,51,84,394300000,2023-12-09 23:36:33,Rejected
608,85,19,251600000,2023-11-27 00:40:08,Sent
609,132,72,121600000,2023-10-21 10:17:41,Rejected
610,75,78,156734167,2023-11-17 06:15:33,Rejected
611,109,85,114200000,2023-12-31 09:00:21,Rejected
612,156,100,245700000,2023-12-27 05:06:27,Rejected
613,71,90,325300000,2023-09-06 04:02:12,Rejected
614,20,33,91698097,2023-12-01 03:44:52,Rejected
615,68,19,128228981,2023-09-09 14:19:36,Rejected
616,88,5,322652191,2023-08-02 05:18:55,Sent
617,72,47,357087329,2023-12-26 17:44:38,Rejected
618,195,97,123557402,2023-11-26 11:42:38,Rejected
619,64,29,162800000,2023-12-24 05:58:12,Sent
620,188,21,247100000,2023-06-27 23:26:59,Rejected
621,95,52,95600000,2023-11-23 14:58:50,Sent
622,106,39,176000000,2022-10-13 09:23:26,Rejected
623,160,71,120694370,2023-12-30 07:05:39,Sent
624,121,57,98338422,2023-12-12 07:48:09,Sent
625,161,28,123700000,2023-12-04 11:52:11,Rejected
626,64,16,162800000,2022-03-25 14:43:15,Sent
627,1,60,112283733,2023-12-11 05:09:07,Rejected
628,148,31,108500000,2023-07-25 09:17:56,Sent
629,4,48,125342311,2023-12-29 11:42:26,Rejected
630,110,83,232800000,2023-12-06 11:30:09,Sent
631,2,71,145652607,2023-01-25 00:00:09,Rejected
632,85,54,251600000,2023-11-06 20:03:59,Sent
633,25,98,130015599,2023-08-15 05:03:41,Rejected
634,53,98,233522003,2023-12-04 23:45:05,Sent
635,41,44,153100000,2023-12-23 12:56:19,Rejected
636,88,58,256196418,2023-05-22 00:06:19,Sent
637,49,27,169500000,2023-09-08 01:39:18,Sent
638,28,35,389300000,2023-11-30 16:58:07,Sent
639,144,26,180200000,2023-10-25 07:44:33,Sent
640,125,12,237300000,2023-12-28 18:13:07,Sent
641,197,68,285000000,2023-12-12 22:27:43,Sent
642,120,45,80075210,2023-10-25 14:08:38,Rejected
643,151,70,131800000,2023-12-29 21:26:30,Rejected
644,125,70,237300000,2023-12-28 17:09:11,Sent
645,97,65,174800000,2023-11-15 02:54:48,Rejected
646,41,13,153100000,2022-12-06 12:38:40,Rejected
647,173,32,142531657,2023-10-15 19:52:30,Rejected
648,153,88,290625830,2022-01-13 00:44:28,Rejected
649,18,31,247741286,2023-12-26 20:11:08,Rejected
650,98,42,139200000,2023-12-27 21:53:44,Sent
651,165,26,298031098,2023-09-13 11:42:30,Sent
652,132,23,121600000,2023-11-16 04:51:14,Rejected
653,198,95,177214440,2023-08-21 12:14:32,Rejected
654,118,46,82649559,2023-11-19 11:47:03,Rejected
655,85,33,251600000,2023-11-14 06:26:04,Sent
656,38,81,342511949,2023-11-12 17:37:52,Sent
657,146,96,216229201,2023-12-05 01:14:32,Rejected
658,159,4,135400000,2023-12-05 02:15:52,Sent
659,144,19,180200000,2023-07-01 03:59:41,Sent
660,141,66,154400000,2023-07-27 19:24:08,Rejected
661,34,97,91943708,2023-12-26 19:07:47,Rejected
662,71,10,325300000,2023-07-28 17:52:55,Rejected
663,165,6,128592513,2023-12-05 20:49:06,Sent
664,109,97,114200000,2023-12-30 03:20:41,Rejected
665,174,30,94100000,2023-12-30 03:06:40,Rejected
666,130,100,317000000,2023-12-19 23:36:56,Succeed
667,128,59,186392902,2023-12-30 22:21:42,Sent
668,72,14,177328475,2023-12-29 06:22:06,Rejected
669,115,42,138574034,2023-12-05 03:30:39,Sent
670,82,82,302900000,2023-10-16 20:46:32,Sent
671,200,8,166152596,2023-09-30 01:12:09,Rejected
672,117,47,243300000,2023-12-16 13:39:23,Rejected
673,170,48,241609871,2023-04-26 23:51:25,Sent
674,64,12,162800000,2023-09-07 01:40:01,Sent
675,31,84,104569314,2023-12-24 00:06:56,Sent
676,111,47,364800000,2023-12-26 12:32:37,Sent
677,45,71,272900000,2023-09-22 07:41:04,Rejected
678,3,48,357400000,2023-11-06 23:24:11,Sent
679,102,70,114777801,2023-07-31 02:10:24,Rejected
680,190,97,89900000,2023-08-24 21:54:51,Rejected
681,167,80,146922683,2023-08-27 11:06:24,Sent
682,49,99,169500000,2023-12-03 23:13:32,Sent
683,183,41,398400000,2023-10-20 04:36:24,Sent
684,56,53,388500000,2023-11-11 05:00:05,Rejected
685,74,73,380600000,2023-12-26 11:15:25,Rejected
686,103,35,106788932,2023-07-30 09:10:30,Rejected
687,183,85,398400000,2023-08-20 15:04:03,Sent
688,41,5,153100000,2023-03-15 17:55:40,Rejected
689,89,79,125605182,2023-11-19 02:13:15,Sent
690,106,9,176000000,2023-07-15 15:28:04,Rejected
691,149,14,177787265,2023-12-21 05:13:09,Rejected
692,35,71,135100000,2023-11-07 00:26:51,Rejected
693,140,41,262800000,2023-03-09 20:35:17,Rejected
694,59,93,96810965,2023-11-18 08:40:12,Rejected
695,139,14,373500000,2023-12-02 15:28:28,Sent
696,21,89,102601756,2023-03-23 04:27:12,Rejected
697,141,78,154400000,2023-07-28 03:28:42,Rejected
698,146,79,215906480,2023-11-12 15:28:55,Rejected
699,151,89,131800000,2023-12-27 00:48:04,Rejected
700,175,97,150487723,2023-10-10 07:01:06,Sent
701,28,87,389300000,2023-11-08 05:24:49,Sent
702,146,72,201569982,2023-07-27 08:41:20,Rejected
703,4,19,204556225,2023-12-29 18:30:29,Rejected
704,3,38,357400000,2023-11-24 09:03:24,Sent
705,56,25,388500000,2023-12-08 12:04:28,Rejected
706,186,51,350800000,2023-10-19 17:14:27,Sent
707,118,59,104907611,2023-08-01 01:03:58,Rejected
708,110,33,232800000,2023-08-05 02:10:19,Sent
709,148,26,108500000,2023-09-23 07:22:10,Sent
710,55,13,226430965,2023-10-23 00:33:09,Sent
711,96,37,281400000,2023-10-31 03:58:51,Sent
712,60,86,377000000,2023-07-07 10:41:27,Sent
713,103,9,96399383,2023-09-04 16:50:54,Rejected
714,101,92,257788291,2023-12-27 00:27:06,Rejected
715,166,37,97800000,2023-12-28 05:58:19,Sent
716,47,76,105400000,2023-09-13 20:07:46,Rejected
717,149,69,102486652,2023-12-24 02:57:41,Rejected
718,57,53,244300000,2023-11-16 00:49:54,Sent
719,15,97,130518627,2023-12-15 15:53:46,Succeed
720,139,66,373500000,2023-12-28 05:00:22,Sent
721,136,37,196213140,2023-09-29 05:55:43,Rejected
722,153,71,88812814,2022-07-25 11:12:35,Rejected
723,198,75,189070453,2023-09-12 17:26:09,Rejected
724,155,7,161827541,2023-12-01 19:41:10,Sent
725,175,46,249170732,2023-12-20 16:30:56,Sent
726,103,86,246328607,2023-11-10 07:17:14,Rejected
727,101,63,91721852,2023-09-18 03:02:41,Rejected
728,168,4,93450224,2023-11-03 01:04:27,Sent
729,125,14,237300000,2023-12-28 12:17:17,Sent
730,13,69,304700000,2023-12-31 12:11:09,Rejected
731,87,47,283700000,2023-12-26 10:05:30,Sent
732,68,23,282076509,2023-08-13 17:03:41,Rejected
733,155,73,137571514,2023-12-04 06:56:14,Sent
734,198,17,119512928,2023-06-14 02:53:48,Rejected
735,119,87,340978935,2023-12-29 02:40:34,Sent
736,34,91,106062206,2023-12-13 22:55:50,Rejected
737,161,55,123700000,2023-12-21 08:58:37,Rejected
738,115,92,129769893,2023-11-06 01:59:29,Sent
739,149,70,92394522,2023-12-18 08:31:48,Rejected
740,13,1,304700000,2023-12-30 14:07:43,Rejected
741,75,1,177415764,2023-11-24 16:02:21,Rejected
742,47,95,105400000,2023-09-07 09:30:18,Rejected
743,195,73,179476943,2023-12-20 15:32:13,Rejected
744,178,52,83338479,2022-11-17 23:58:07,Rejected
745,95,66,95600000,2023-12-14 02:16:42,Sent
746,167,83,98500913,2023-11-11 22:05:38,Sent
747,114,18,114020144,2023-08-12 15:30:07,Sent
748,70,8,88882477,2022-08-27 05:12:40,Sent
749,91,28,175500000,2023-07-01 15:44:59,Sent
750,30,33,174242827,2023-10-26 22:02:37,Sent
751,41,45,153100000,2023-06-20 14:01:54,Rejected
752,18,84,160375315,2023-12-12 18:26:30,Rejected
753,191,27,295300000,2023-02-20 17:06:02,Sent
754,8,37,131900000,2023-07-05 18:09:27,Rejected
755,167,58,119760194,2023-08-23 11:54:48,Sent
756,149,16,90430644,2023-12-18 06:23:21,Rejected
757,167,20,217001043,2023-03-16 03:24:27,Sent
758,18,34,249461308,2023-12-21 21:05:44,Rejected
759,151,63,131800000,2023-12-27 05:56:39,Rejected
760,120,84,80052897,2023-10-06 23:08:20,Rejected
761,156,8,245700000,2023-12-24 22:51:58,Rejected
762,55,21,252544220,2023-09-30 08:22:53,Sent
763,159,70,135400000,2023-12-28 18:57:51,Sent
764,80,8,88745276,2023-11-24 17:53:44,Rejected
765,39,34,150770828,2023-01-04 18:15:00,Rejected
766,193,59,282100000,2022-06-23 21:54:13,Sent
767,173,95,157075535,2023-01-11 10:19:34,Rejected
768,109,7,114200000,2023-12-31 04:24:26,Rejected
769,148,77,108500000,2023-04-22 03:05:49,Sent
770,149,70,366717403,2023-12-26 06:32:31,Rejected
771,115,59,103817286,2023-11-13 03:48:37,Sent
772,163,18,306900000,2023-10-05 18:58:32,Sent
773,63,61,193078876,2023-09-04 01:58:59,Sent
774,135,99,89167344,2023-12-18 06:07:15,Rejected
775,61,27,83864728,2023-12-31 22:05:13,Rejected
776,112,3,90434417,2023-10-23 05:50:29,Sent
777,63,77,154410339,2023-12-10 01:28:39,Sent
778,161,32,123700000,2023-12-01 15:18:54,Rejected
779,139,88,373500000,2023-12-06 15:46:12,Sent
780,110,14,232800000,2023-11-02 06:46:53,Sent
781,32,87,282000000,2023-12-12 13:31:55,Sent
782,86,88,109870302,2023-12-30 06:51:54,Sent
783,48,58,109200000,2022-09-27 08:31:14,Sent
784,54,24,181400000,2023-12-26 10:44:13,Rejected
785,82,11,302900000,2022-11-18 04:45:39,Sent
786,158,18,114700000,2023-04-21 03:47:23,Sent
787,26,21,364700000,2023-10-26 11:11:19,Sent
788,148,61,108500000,2023-07-27 04:28:17,Sent
789,164,12,92580240,2023-10-12 14:03:31,Sent
790,174,80,94100000,2023-12-17 05:53:11,Rejected
791,48,92,109200000,2023-07-03 23:06:24,Sent
792,168,63,265061668,2022-06-29 18:10:43,Sent
793,113,40,105000000,2023-01-11 20:30:49,Succeed
794,116,11,331100000,2023-11-30 17:07:34,Rejected
795,103,5,94198491,2023-08-02 03:23:55,Rejected
796,100,18,376000000,2022-08-18 12:29:46,Sent
797,3,73,357400000,2023-10-22 01:05:27,Sent
798,141,76,154400000,2023-10-26 11:20:47,Rejected
799,196,13,164794768,2023-11-23 09:54:31,Sent
800,171,85,168363495,2022-06-28 19:10:54,Sent
801,15,13,108480791,2023-12-22 21:59:13,Rejected
802,92,67,238877617,2022-06-14 05:46:47,Sent
803,86,5,99956579,2023-12-31 09:04:58,Sent
804,59,56,315271072,2023-12-03 16:04:43,Rejected
805,52,61,98500000,2023-08-05 22:12:36,Sent
806,28,52,389300000,2023-10-01 05:59:02,Sent
807,81,41,234200000,2022-08-31 21:11:13,Rejected
808,137,23,165254085,2023-12-31 12:49:22,Sent
809,154,77,128402849,2023-11-17 14:49:50,Sent
810,115,23,304909704,2023-11-14 00:58:13,Sent
811,130,85,317000000,2023-12-30 04:02:37,Rejected
812,111,79,364800000,2023-12-08 00:01:30,Sent
813,161,27,123700000,2023-12-04 14:57:45,Rejected
814,165,69,219110816,2023-08-05 01:01:07,Sent
815,172,2,202113303,2023-11-03 02:55:43,Sent
816,100,50,376000000,2023-04-30 02:34:09,Sent
817,23,100,112630657,2023-04-27 15:19:49,Rejected
818,107,14,113704580,2023-10-16 04:12:38,Sent
819,34,11,143698289,2023-12-31 02:56:41,Rejected
820,196,30,142593219,2023-11-08 11:23:27,Sent
821,46,62,85806977,2023-09-21 10:27:08,Sent
822,97,88,174800000,2023-12-31 01:16:33,Rejected
823,35,40,135100000,2023-03-03 11:43:23,Rejected
824,95,96,95600000,2023-11-23 21:42:52,Sent
825,105,73,235772666,2023-12-11 07:02:37,Rejected
826,169,44,141563994,2023-12-13 04:46:56,Rejected
827,31,52,128248621,2023-12-17 11:41:57,Sent
828,170,46,323305877,2023-06-16 23:28:29,Sent
829,26,91,364700000,2023-06-23 08:36:33,Sent
830,188,35,247100000,2023-07-17 05:19:24,Rejected
831,1,64,82918520,2023-07-17 12:48:05,Rejected
832,161,7,123700000,2023-12-19 06:28:00,Rejected
833,25,16,220765442,2022-12-24 05:23:34,Rejected
834,62,47,271696988,2023-06-12 06:26:49,Rejected
835,82,3,302900000,2022-01-05 20:21:05,Sent
836,43,77,397200000,2023-10-06 17:15:39,Sent
837,20,60,127921084,2023-12-27 22:26:58,Rejected
838,160,56,261979950,2023-12-31 23:57:42,Sent
839,110,75,232800000,2023-08-15 04:00:55,Sent
840,134,23,221800000,2022-06-24 16:56:11,Sent
841,48,16,109200000,2022-12-14 23:05:13,Sent
842,44,93,215300000,2023-05-06 04:56:49,Rejected
843,79,46,178300000,2022-06-25 04:18:10,Rejected
844,13,69,304700000,2023-12-30 02:28:31,Rejected
845,156,60,245700000,2023-12-28 00:17:35,Rejected
846,65,44,275900000,2023-12-30 08:21:29,Rejected
847,54,2,181400000,2023-12-22 23:57:07,Rejected
848,157,11,301000000,2023-07-17 00:05:45,Sent
849,176,64,183200000,2023-01-10 14:08:33,Sent
850,61,98,118873122,2023-12-26 15:25:36,Rejected
851,167,90,94920219,2023-10-03 08:23:54,Sent
852,166,33,97800000,2023-10-27 20:26:31,Sent
853,140,92,262800000,2023-09-18 10:46:23,Rejected
854,161,19,123700000,2023-11-24 21:15:16,Rejected
855,196,64,110856279,2023-12-05 09:39:49,Sent
856,193,95,282100000,2022-10-30 02:16:34,Sent
857,24,64,288900000,2023-12-10 18:04:44,Sent
858,94,38,97900000,2023-12-02 16:16:20,Rejected
859,175,83,204725458,2023-09-27 14:30:49,Sent
860,115,77,230524991,2023-11-23 01:45:00,Sent
861,25,75,219793113,2023-11-02 04:48:19,Rejected
862,110,86,232800000,2023-07-29 06:19:59,Sent
863,131,18,87756374,2023-12-21 12:55:54,Sent
864,70,56,91478306,2022-08-24 03:23:29,Sent
865,17,1,85631334,2023-12-15 14:54:34,Rejected
866,103,13,99953142,2023-12-26 13:39:41,Rejected
867,141,5,154400000,2023-12-16 01:37:29,Rejected
868,10,71,191752489,2023-04-29 11:01:48,Sent
869,77,13,130800000,2022-03-03 02:04:06,Sent
870,77,38,130800000,2022-10-27 13:37:16,Sent
871,116,29,331100000,2023-11-09 08:54:13,Rejected
872,169,64,132323593,2023-12-02 12:57:10,Rejected
873,41,97,153100000,2023-10-29 00:33:50,Rejected
874,52,22,98500000,2023-05-25 03:16:32,Sent
875,3,21,357400000,2023-12-19 05:18:54,Sent
876,24,44,288900000,2023-12-16 06:47:50,Sent
877,198,78,322348889,2023-06-17 17:41:17,Rejected
878,20,21,95858096,2023-12-15 21:22:57,Rejected
879,136,99,247115014,2023-04-03 03:13:43,Rejected
880,129,2,231500000,2022-12-14 11:52:16,Rejected
881,127,42,240900000,2023-12-17 23:45:55,Sent
882,119,57,368302839,2023-12-28 07:41:17,Sent
883,22,76,184915072,2023-10-19 21:00:33,Sent
884,125,75,237300000,2023-12-30 00:22:38,Sent
885,94,35,97900000,2023-11-26 17:41:44,Rejected
886,169,29,128669485,2023-12-21 19:39:53,Rejected
887,62,46,234202664,2023-01-08 00:13:40,Rejected
888,182,96,164796180,2023-12-28 13:04:55,Sent
889,23,31,125769081,2023-07-23 18:58:31,Rejected
890,187,3,236955215,2023-12-30 10:13:02,Sent
891,107,61,88129455,2023-10-30 03:22:42,Sent
892,66,39,143708165,2021-11-25 18:14:41,Rejected
893,134,22,221800000,2022-05-16 17:58:13,Sent
894,170,40,250482301,2023-06-20 08:22:15,Sent
895,8,59,131900000,2023-03-09 01:53:52,Rejected
896,14,2,101000000,2023-06-23 08:09:26,Rejected
897,165,21,264136920,2023-09-13 18:32:08,Sent
898,18,99,197300390,2023-11-21 14:07:47,Rejected
899,104,93,136900000,2023-10-18 13:21:11,Rejected
900,56,8,388500000,2023-11-15 06:07:13,Rejected
901,200,36,126765315,2023-05-26 15:13:41,Rejected
902,114,99,83851473,2023-04-19 15:03:57,Sent
903,5,5,161400000,2023-12-21 22:02:40,Rejected
904,101,36,263346771,2023-12-30 18:22:41,Rejected
905,188,54,247100000,2023-07-03 05:57:29,Rejected
906,35,14,135100000,2022-12-25 19:30:23,Rejected
907,155,91,310303501,2023-12-22 13:50:02,Sent
908,41,84,153100000,2023-06-06 12:34:29,Rejected
909,70,55,87948303,2023-07-08 03:14:52,Sent
910,138,43,267300000,2023-02-24 19:55:03,Rejected
911,78,76,108800000,2021-11-15 08:31:48,Rejected
912,182,7,259325023,2023-11-24 12:20:46,Sent
913,53,53,236208120,2023-11-30 11:25:01,Sent
914,174,49,94100000,2023-12-22 15:08:07,Rejected
915,181,3,341000000,2023-10-12 07:42:58,Sent
916,144,82,180200000,2023-12-25 12:05:50,Sent
917,14,100,101000000,2023-09-16 18:17:38,Rejected
918,92,30,130217581,2022-10-09 05:48:42,Sent
919,94,94,97900000,2023-12-23 03:11:56,Rejected
920,35,76,135100000,2022-03-13 22:12:38,Rejected
921,68,16,290687906,2023-12-03 02:08:25,Rejected
922,95,72,95600000,2023-11-18 06:10:47,Sent
923,178,28,85672940,2023-06-04 07:47:34,Rejected
924,150,1,95135772,2023-08-18 11:54:35,Rejected
925,168,26,204863369,2023-10-30 11:11:57,Sent
926,119,48,262073879,2023-12-26 07:02:49,Sent
927,55,34,84864308,2023-12-27 03:39:21,Sent
928,195,28,138447147,2023-11-03 21:48:18,Rejected
929,14,69,101000000,2022-08-28 01:58:09,Rejected
930,57,61,244300000,2023-11-15 22:17:44,Sent
931,22,97,114377412,2023-09-26 16:14:19,Sent
932,162,87,397700000,2023-07-09 22:47:14,Rejected
933,4,19,197273919,2023-12-22 09:09:13,Rejected
934,77,17,130800000,2022-12-03 04:15:26,Sent
935,24,28,288900000,2023-12-17 17:40:19,Sent
936,78,65,108800000,2022-05-17 03:51:12,Rejected
937,185,97,80000000,2023-12-27 10:57:00,Sent
938,181,30,341000000,2023-09-21 05:49:54,Sent
